Competition,End time,Biomass,Population size,Growthrate
4cells_50,262.75000000002547,0.051845515040862995,0.051482407761581445,0.033821342267659517
4cells_51,249.6000000000225,0.10293608564196015,0.1017740110785646,0.37393448307685528
4cells_52,261.85000000002526,2.6946761974753208,2.6871803378456076,14.656956657140332
8cells_1,296.6500000000332,-0.29044863941348065,-0.28818157296166685,-0.48734251389263678
8cells_2,280.0500000000294,0.22475750407905251,0.22734075013202334,-0.25222119646805086
8cells_3,263.3500000000256,2.7143475559039087,2.7214627843283514,9.8668586765966957
8cells_4,268.05000000002667,-0.89184290484570949,-0.8943951718197467,-2.3630918608437725
8cells_5,270.60000000002725,-0.17706516657314003,-0.17903762349662786,-0.044067098517763352
8cells_6,265.9500000000262,0.67118018930016998,0.67270384127707938,1.191309453565317
8cells_7,263.3500000000256,2.7143475559039087,2.7214627843283514,9.8668586765966957
8cells_8,279.5000000000293,-0.52758952576867957,-0.53386538988028864,-0.615772197666829
8cells_9,266.0500000000262,0.11477632690078221,0.11742870968696109,0.11063776637503238
8cells_10,281.0000000000296,0.52054541893793149,0.52012046124714972,1.4783251913829114
8cells_11,272.9000000000278,0.87757240342327303,0.88571401521277227,1.1839711910490676
8cells_12,272.6500000000277,-0.076050874400541799,-0.073892282917935398,-0.00082310067853371121
8cells_13,292.65000000003226,0.1314700577864584,0.13110125777123077,0.39507827456912353
8cells_14,279.30000000002923,-0.2697362191576993,-0.27107317019154925,-0.43600156367445358
8cells_15,281.2500000000297,-0.76146500908873638,-0.75678438477385634,-1.3175680798781229
8cells_16,263.3500000000256,2.7143475559039087,2.7214627843283514,9.8668586765966957
8cells_17,273.0000000000278,-1.1882987157638771,-1.1851842612126846,-2.7996784384279954
8cells_18,268.2000000000267,1.3432702828901599,1.3435379931343017,2.391107009653795
8cells_20,266.7500000000264,1.2106064785087682,1.2160279941046268,4.7165288820688369
8cells_21,285.20000000003057,0.35324248030431382,0.35233103360959361,0.17159536600534744
8cells_22,268.40000000002675,0.0096736162869332076,0.0052727288366290941,0.0087261340417771789
